,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18
12,-12.226447075182582,4.232386316865092,0.41579626029108996,3.2117778086612105,-0.37493555639371445,2.863528426480032,-0.9832064262313904,-1.6199181704284804,-2.443061161162586,-0.4425366186656215,-0.4516273533019702,-1.3924931675145693,-0.9100461627625988,1.2419571371027034,-1.4824619211610905,1.2514960990345145,-1.8288144451193484,1.017432242777888
13,-11.850791199375669,4.034334892330167,0.6248086623213243,1.2406781023632634,0.1259175684204004,5.558842986967516,-2.43052620537592,-1.6255939789526714,-2.570918479214159,-0.12134426489974387,-0.9621569681028869,-1.012205451816457,-1.3521015450869096,1.1047631724806588,-1.13432264150588,-0.36270560268239266,-1.4339663235755382,0.586402291749377
14,-12.44921284002013,6.0578114920529815,-1.3050620903725034,-1.4050494063849042,-0.9408988311970959,3.7522980322829538,-0.032585577715411054,-1.26544741167043,-3.6419854071344506,-0.8184363753579521,1.498318720993326,-1.637252216288744,0.3968755871765618,0.5208830581305536,-0.726443399442895,1.1203741549842083,-0.4185226983792281,-0.2826632920831993
15,-12.472937453487031,5.927703543941732,-3.230730718352228,-1.7058322323496709,0.11598016726493904,2.691895090590008,-1.2069915274689427,-0.2973366364564267,-3.0072655233938628,-1.4313873988520203,0.7788275051223155,-0.8518244464999225,-0.9458482529662132,-0.15381134634761687,-0.0721144659105093,0.84702190730358,0.7080867064520885,0.012320425044999063
16,-10.507464427493076,2.968238081043474,-3.037401110400085,-4.385649544380443,1.0350491138707096,0.8834121475720781,1.9918006757062736,-2.1171656434663126,-1.5720222480275972,-0.5823384688724682,0.5122749060736144,0.44446848049814264,2.2262222664622815,1.7140935543776201,-0.04932257748541434,-0.36037775528861965,0.09814571403958407,-1.4993906761866613
17,-10.425301368818705,0.2816701012430298,-1.3425251741544941,-4.903683152173066,1.3460341977514885,-1.2783832130909052,2.9483195520307945,-3.5704226049103687,1.2555564051082755,-0.7991978783883684,-0.486117475972599,1.0869707352602933,4.693770964949839,0.33930657326429536,-0.5988752247460631,0.5210313070280183,0.016305870440683677,-1.1714242730692472
18,-9.990091029119565,5.524235343959539,-1.0092967949999834,-3.62942455470614,2.321145753254875,0.994231283902915,-0.44108203539927665,0.6094668533921137,2.6085656264874393,-2.3848729461262774,-0.7728319821119469,-0.9506360755405812,0.6203325945312889,-1.1978032677983323,-0.19947146244364183,-0.7999435540880089,1.168858924636021,-1.2340015079564834
19,-10.848653818933697,5.826461586868901,-3.224267023954374,-2.511471315000794,2.111285688909372,0.7236792004423824,-0.556285103864595,0.1588521021426564,1.0989662262046134,-0.8875720839044271,-0.41354186356754713,-0.7892419788522415,0.5997381687795171,0.4809017154605131,0.6546665709442191,0.08510722979565172,-0.5641551321695789,-1.2070439401209812
20,-10.902503324122106,2.783757080744081,-1.0249232000574173,-4.895328799001274,1.9501437441418201,-0.3481762334707856,1.67877267805253,-0.31534443317549454,0.10229699710410371,-0.6379143600437631,-0.7785768191871503,0.20836003711167395,1.1377367609741134,-1.2747236015194452,-1.1884009983674209,-2.017474430605511,0.1323575576702009,0.16783140834642335
21,-13.104050719556604,1.3060853199534173,-0.248002670191663,-2.971720122022228,2.216732638848744,0.5775710396989917,0.4660764223107461,2.0430108826779025,1.4709243879101626,0.11585841465653174,2.2194492357518394,2.8157463137045493,-1.2870602848460928,-0.5882651970348267,-0.8084657259457058,-0.440584426305025,0.6598722732430904,0.8864410895103432
22,-14.615538499206142,2.5020796059778774,2.9810297584308723,-6.38345481954403,1.2394699201741,1.2455240371501808,-1.0701089109884652,0.8156089344376073,2.4675830990008363,-0.5869080738164694,2.935619361836145,3.6011522441508794,0.6539526907635904,-1.2270636130875743,-1.4097987219455697,-1.3737174372855048,0.6796271253905726,-0.7643181048827319
23,-14.645842115747028,9.8399531281182,6.8713031938651925,-4.298353038753731,2.7622575547914634,-1.2408140304169073,-6.331727382877821,10.379641482114263,5.802174622086361,-2.0629377392677792,6.239847245199421,7.145201038859805,3.4525330558974665,4.052375997875276,-3.057077767133754,-0.2664670193538351,1.684314180198886,6.3006586207308155
24,-13.944034247138173,11.930362153179185,4.29815483711308,-0.3265362784543594,3.6885629506316526,0.9381832900189061,-5.963593407344646,5.4464942119926745,1.9536023633402482,-1.6995199331106714,3.607240839492002,2.466410386540437,1.125110805501943,5.564711683912726,-1.5296088084561772,0.10164868938496925,-0.5635664177567895,-0.229335162988119
25,-14.004568295042601,10.658231148429483,1.7011349095175634,0.8931433876479451,3.017913818142355,1.578210387002208,-4.612599164735613,3.2309331765644713,1.0457880970147602,-0.22067752211475908,0.1694065950581533,3.885265943772359,-1.115402887248296,6.187769400408494,-3.222888767600211,0.8205788397526236,1.8931005879505094,-0.2053196620000242
26,-11.185952478561838,9.517104616725415,1.090574392594266,2.072179201258104,1.5849474218582484,-1.3518888063994177,-4.279199834797275,3.400693220956966,0.3867606140869276,1.9123237092589915,-1.317953210922312,2.8405708433257346,0.6999077910699565,4.163682045243082,-1.9352932733141093,1.578598767618973,0.7184844338167441,-1.085530697243931
27,-11.696575132254173,5.420508035875837,0.10291735885365653,2.4946343556206645,4.318351880537607,-1.5280951440502462,-0.6547896513493682,2.9339364017084857,2.1163708136998562,-0.7804232099122869,-0.47979582000998056,2.5828003356056786,0.3301836915465317,2.9263182794801526,-1.3629688895184204,0.016992142774852916,-0.21653296797214963,-0.21716652631561625
28,-10.020690191280513,-4.358594244887154,-2.061362996608431,1.8862614364414274,6.519421528877789,-5.477917414578001,1.5674555431119477,-0.14314720815102305,1.9959082828273567,2.1892550448996837,1.9379428717512306,3.1204754604553857,-1.6289701714680176,2.1115919847355706,-0.8952051691239805,0.9288997219523413,-1.6042743776086301,2.924037271625643
29,-6.539139659829569,-2.1669501565780696,-2.820450473597697,-2.2076136922986196,2.512190063728643,-3.1485949618617552,3.995834598964355,-2.351727219166812,2.307273740224541,0.36550730549921606,0.5638964372266364,0.44601525521852464,1.3877714204534954,-0.2266547107429686,-1.5582841708554902,-0.7555855520983097,0.404844413153729,0.9532105644991734
30,-7.083374651814171,1.4221342761886593,-4.072779475847247,1.7652348312516257,2.1949567581820877,-1.269494510222331,2.757828801494654,-1.9013805444791476,1.1051269063160634,0.09855009816267943,-1.4987071381145793,1.5634297399589552,1.3895095986647212,-0.10294001221394788,-0.42736608050977526,-1.8882835601414063,-0.5689267930488793,-0.028588572172545085
31,-6.934569707483277,2.42497442765586,-2.1078282144169744,5.333368958364682,1.6927320940971848,1.0644180490932644,1.8031009996325458,-0.7511628772122602,-0.14469582895956098,-0.5258671297923988,-1.8248886011781902,0.6606500988355798,0.3405174224354684,-0.20383079385577854,-0.3789084827228813,-1.057949659810469,-1.32178009679532,0.20619686425904607
32,-7.107907257265373,0.5688083464729267,-1.2522977068819827,-0.15180292230846068,0.5667346874000911,-1.1353518680993822,1.5618198915732913,1.7680816262040744,-1.7575757986959715,2.39656649273161,-0.7374348778526636,0.059280486374238835,-0.13788119756686154,-1.9848110863502288,-1.3674032387695185,-0.4334365877134923,-0.5992210878599618,1.1439343348473474
33,-7.497080812782567,5.812852387443637,-2.8219581981717567,-2.7149148255279396,0.2927902922220483,0.06825310466663699,2.901890277052864,0.538445871640467,1.4179512565998327,-1.5813585932917822,-1.5861802905251896,0.342724251274614,0.18433570449136955,-0.9830747348932817,0.4996219017727401,-0.9799278109728113,-0.4435656008742714,-1.240164920959504
34,-7.228911055018417,7.220931836384644,-5.797786873868828,2.383284204507613,3.7896617874879026,-1.053018418516837,-0.4251602942105698,0.8506903016492545,0.1636637930056785,-1.6116863515004067,-1.5253546630505792,-0.6539395395324382,-0.4565555069585547,0.171920789884081,0.056105263792074284,-0.6548536692218158,-1.2549491024680433,-1.0830051996935293
35,-4.931719802932351,6.3764161823828704,-1.7389258572923079,1.4201688821042386,-1.769645898305639,-3.7593854737919488,1.3059699645738483,0.5704764653743092,0.8324367771689184,-1.2111292849597224,-0.1541184885850615,-1.4162563824309777,0.28674904308761096,-0.315332564000099,-0.2598775507524591,-1.0631611445983462,0.8919980069496085,-0.7230770659500578
36,-4.749434026707189,3.4269644745580607,-2.983360538430994,3.420774446989755,1.9166977472735902,-0.1718160022960766,1.1556623904538588,0.14691995309957787,0.1823414728433931,-0.9191525497383907,-0.7619973997201771,-0.1771436259057757,1.2607527366606042,0.09513801539808632,0.6794815200676765,0.3237373119144104,-0.7909248786591364,-1.4215367087140895
37,-6.58541774654571,-0.5256834786274337,-2.1983098961094245,3.066070631894391,2.6938531935886,-2.6373964277269555,3.0059559186796045,-0.9054605111990555,-0.8396170288275913,0.04256587444178066,-0.9621114518856302,0.2030313380891207,0.960554110411827,0.20025782190665942,0.10208614751549476,0.6349071779679102,-0.08715067097167886,1.123846492921263
38,-6.415020784446934,-3.4304117555548315,-1.1637655818689414,1.3917322272293393,2.8482719345795116,-2.249275596458281,3.9174556043311775,-1.3286788485776697,-1.1855448518328862,2.967604531112745,1.228144678375787,0.5978403103000538,-0.7208111817172348,0.6652445419017055,-0.8457764808146134,-1.15017562778638,-0.21573561644038478,1.0974659326012692
39,-7.710570895798159,0.7920053409572789,-0.009945010670830381,-2.185420514943636,-0.08181846282276138,-3.2990166740899736,2.004593844985518,-2.113335558348303,-0.41591323054325385,-0.8587099060480134,-0.2629880835565055,1.5266627327984696,0.014775801921254357,-0.016897323791611213,-0.6444155685283712,-1.4708679006392595,0.3034393322429606,-0.43966345744719665
40,-6.556724934573851,2.8908603291450343,-0.14974046712760988,2.1343792514198903,5.0767314703381246,-1.48978318871492,-0.18741437581301132,0.7186246049274105,-1.4564143570971106,1.0169683981628708,1.666745449412666,-0.8772767281911437,-0.7203794798181862,0.028870265260311605,0.797210632499136,-0.04642113528261621,-0.6457452972694688,-2.3230428081880876
41,-6.852086799140488,6.378938887651939,0.6835252771784058,-1.480280280591842,-3.2689524416572175,-0.9045283072424681,1.7797077495122477,1.5577101155018216,-1.5470019164487807,2.8352427009388914,-0.48296393810854577,-1.0368969284413292,1.7414425378381992,0.6554321522461722,1.384256460490528,0.46771112429324174,-0.01869754141218921,-1.1640779249257782
42,-8.961602776198582,2.611391390292478,-0.6142096984067981,0.7897499198451008,-0.6584655678917818,-3.3472530469537243,1.2030453096472586,-0.5938410033068161,-2.528449153758586,-0.4880146582274707,0.9611698146767667,-0.06494722405539269,-1.0066755576164141,0.24111580889974749,0.6252450443794121,2.2355527774810775,-0.5384671291884443,-0.6785725052304793
43,-7.492395197298834,2.7995465907832977,-0.16975074516852984,-0.9225391724368696,-0.2564158826041806,-2.3926493364277754,1.2423837148512138,0.8160521370997066,-1.3912324064548376,2.537546232864513,0.23964550455923572,-0.05499338846308369,0.9901731275953695,-0.9317478336468857,0.5537759180859294,-0.5424349641765625,0.3469297449289786,-0.5689792987008023
44,-6.872560960734961,4.47685999416702,0.35234101284695074,-1.1586992499017081,0.3181675072575869,0.40039642723986607,2.1226083913101377,0.7233020591149637,1.54597292479333,0.796204130397679,1.138061646230504,-0.01682767417353203,0.2470655516182341,-1.2210447967944502,1.5461733584461022,0.6679419066155379,-0.6693052370905035,-1.5947494634313926
45,-8.488504791104477,-0.30614188822028776,-1.948829978229792,-0.5936658754121374,1.2885703298613211,-0.656121137396237,0.46701134244535936,1.321196959095469,-0.1429457924100519,0.16366685354073518,1.3640702682253536,-0.3733637054423277,-0.8365777854643779,-2.884040725232245,0.7363264172407342,-0.47893726856869495,-0.4305364951253555,1.1867153885583277
46,-9.720480898174609,-3.22414569889292,3.5916582729094126,-2.9327020967917967,1.3986565305914627,-3.414474848237453,0.132447580148113,-1.2526291550157893,-0.5244226286777546,3.54077487645807,-0.21797914770281904,0.6892889475860894,-1.6108870410324423,0.08933604032014532,-0.020092953115189705,1.1992773196693678,-1.8777597405173307,-0.014697432476385452
47,-9.482835553035681,0.07690125558818282,3.0078297585021985,-4.130486778197143,0.5571374653341195,-1.2734779427515504,-0.627084942058411,-0.8746339133345071,3.2988291340043436,1.0383451864351514,0.6055291601591261,0.5627666702327446,-1.5144845099260489,-0.6937780954798479,0.3940363148419126,-0.04997376034212855,1.0285680854072263,-0.46578159567615735
48,-9.916041761172409,-1.5886397498306895,-0.0650691832137317,-1.9048273597895635,4.813595386239142,-0.3209380696421647,-1.0779315254683661,0.5469063921891325,3.204776276756363,2.576884987385479,2.6646223282078507,0.2773769671641024,-1.310313916436396,-3.996474930240182,3.339878087443715,-1.2252308716655977,4.440626802381114,-2.0959143756912164
49,-9.077132549305377,-1.096772094125713,1.0091917871991503,-3.8101968300950757,1.360404726147201,0.34648237162969747,0.6694656352433747,-1.4902911897171358,-0.28363783925244446,1.341309378625336,2.112874887533745,0.20791622609047059,0.18106668719319452,-1.311142137578269,0.09529666039191263,-1.633119992282894,-0.17533014297407462,0.12524888416478738
50,-9.308011688473274,5.073783872087169,0.6026416720314982,-6.3744021988042485,-2.4153465650818875,-0.3600578707342416,1.326506445848082,0.027770519785188956,1.8510488724655474,1.7992146268107019,-0.2342565711829544,-0.6921262124589171,0.3145043411439957,-1.1445896385858525,1.315851501230348,-0.6344130516720337,1.0865685983463842,-1.3519158337563613
51,-9.341506564384858,7.51020283003239,-0.021693699072342205,-4.347098449668996,1.128776937088559,1.2333153418540879,-0.48328592998165665,-0.4966226738952688,1.3960761521642209,-0.6965633101671242,-0.3622057740915672,-0.7304089963096713,-0.7862911940866321,-0.7735874818945142,2.0962457717704037,-1.3345029594044342,0.8608417757842542,-2.3340410332904487
52,-9.035630528925768,6.948713632208066,-0.33031769982844916,-0.5068553795036258,1.0639237266680242,0.8268204858419844,-1.8538473226709085,0.3672586490293838,0.9444535343676855,-1.9405749482990673,-1.4683260818535973,-0.3352882122626928,-2.217897765136599,-1.939584525053397,0.52425069844669,-0.15024797107390114,0.38175838004867435,-0.26795167496813
53,-8.598071901057532,5.753760376329472,-1.1221165217758218,-0.8763047674337028,-0.4106113491649513,-0.9241502099736075,0.37529736048518625,0.8261201082789713,1.7851480299715523,-1.9141382625099064,1.359047238483221,-1.5377632867868773,-1.0645730428697968,-2.4999081484514334,0.8510567005255895,0.13233627603543363,-0.16783706712114876,0.2579415169705385
54,-8.285026545419843,2.480619253129115,-4.660239877209055,0.8181952991374039,4.781593098423877,-1.2995133141844382,0.8520961590086089,0.8280320255914343,0.6637967638097654,0.831421250819965,3.6731962265922435,-1.8442984085864509,-1.838698457106799,-1.679565959834738,1.9866872223507448,1.7575546796281938,-0.8966114089528892,0.9450127083185654
55,-6.412338259631113,4.530448103715817,-0.5786263341941897,-3.532994686012506,1.3115470065256345,-2.1775965380991833,2.2535998655154543,1.3955844123855492,-1.9280044464343027,3.050700591621549,2.450739462051697,-0.46930366262999546,-0.24025562117894356,-2.3248666382782903,-0.6265254151972557,-0.15100235845321508,0.5205595916105622,-0.3199611226784393
56,-6.4438440598194,8.09514937053399,0.20551866848566475,0.1155774570113427,-2.449546003976875,-0.5680314464211238,1.9048544149357776,3.75965914668384,-1.7842936493344415,0.5473956569184745,-1.211450602440338,1.1410954415898158,-1.48705696978552,-2.9760143802577255,1.5351866979942994,0.9522345598382168,-2.8923767144340338,0.032925414945802325
57,-4.200238931698614,7.220548872448168,0.8878566703380603,4.420332948694439,1.5058283514432436,-2.7455668386098466,0.5174748020282333,0.20895508004686233,0.007029913255853089,-1.9760313925364223,0.4374179650869559,0.1745428934944096,-0.1939779985313259,-1.8857251803774304,-0.3620643257682143,1.8971662954625075,-2.9482754323734355,-1.3981877282613189
58,-3.361647572097093,3.326723435453832,-0.34080051723560684,6.18100516295886,5.440247674670603,-1.1558802836401667,1.112303370176455,0.44413391956055187,-1.9444887475334531,0.7865640033599619,0.4940861503138827,1.2685641246687565,-1.5827257676906765,-0.8005835252270791,-0.6262269287017419,-0.013325322422923017,-1.0958708200696197,-0.3096519317049649
59,-5.946263881558623,-1.5776449772632266,-1.1044730045297577,3.119198979333712,4.293907395959066,-2.603188923138709,3.3058135268283264,2.69515468935684,-1.020539835207104,0.40752244739079824,0.7214851004532377,-1.871629082891337,0.05297489597201607,-0.009177319943095914,0.946822139011009,0.2800264829205594,-0.8129850631618664,0.376373734421144
60,-7.260844514318766,-4.665790336488869,2.0274981248711548,-4.333530783361501,0.3366006861480171,-1.852704812708391,-0.04301708733618175,-0.390965380311265,-2.3116938499285498,1.6706356886266036,0.380538940812399,0.06742008032035464,-1.6281510680361273,0.9877605650631621,-1.3676026585536052,0.31682851823725416,-2.0345304454642315,1.2964668366149508
61,-7.501416903864377,1.034727263430442,0.9979319841134914,-2.3170977045018106,2.4341851515889794,-3.3736031878388095,2.1824916121591746,-2.221222905379487,2.4520412607303737,-1.5678093976922516,-0.15423055822917345,-0.26336296246207846,-0.42187393641946186,0.6851015989519217,1.7633810535627545,0.12519352289719501,0.24639868353527547,-1.6296169654625918
62,-6.536299454577579,-0.8633166281306882,-0.28868397067230783,0.7944002930522069,7.931961973955277,-3.5662984820740644,0.914208844718833,0.42472529481351984,-1.0329682253975974,2.2442542830022223,1.9026910344254413,-0.38339095552442326,-0.922109759110071,-1.0866559584394464,1.4003781673454012,-0.2348122805642226,-0.38344685439774767,1.0852630686094578
63,-7.528870622029646,2.8549958509894275,3.162774418939084,-5.6093416974274986,1.7714140760111463,-2.2644191703063434,0.7748776719792608,-2.3261476878349763,-3.502807913269405,0.5857439683813397,0.053605348793963586,1.0976051292774958,-0.756322750151073,0.33020262435260117,-0.14412237054691035,-0.3145589838335,-1.196809897005747,-0.999698698020165
64,-7.335978894465997,8.344350753753641,0.8933608007097426,-4.007199144155883,3.255313708716461,-0.8742364747152681,-0.017404702748654775,-0.7295183440771955,0.11877091236611348,-1.653848584612252,-1.9694483090199277,-1.3728145947931376,-1.6751188768117191,-0.1335012979392817,1.0923329873814793,-1.190852874773186,0.6052512443053518,-0.969697272745772
65,-5.2330529873269835,8.471257348315337,-0.5806156457896678,2.71963436550896,4.449352087289845,-3.679861617119834,-0.8574613419419758,-0.9520384934250034,0.7956455547754419,-2.4466212601693242,-2.5011631719361174,-1.8018843998967058,-0.7899692890779619,0.020418214133642885,-1.0661106512960767,-0.4725460830320042,-2.496855615541535,1.1242126467147395
66,-2.4600149629389985,5.551934574793791,-2.7554122895215842,1.9373507552106342,6.047970504322004,-0.2639843860127544,0.7541010921629901,-1.628120462063249,1.5064126734368508,0.15187307840748143,-4.297442393979338,-0.5012847672777782,-0.2140983940325955,1.7551630245858578,-0.9143286540707356,-0.5800345328492259,-1.0273019164222643,-0.7810473927660458
67,-3.974209647009236,0.4483143101510251,-5.887563727058716,-0.3893583004357246,4.4406631175379925,-3.34144795571969,1.3689262081706095,-0.0376001804325654,1.3734613375341826,-0.6744559418331642,-0.5920428484576,-1.063411814774128,-1.4368511039624383,-0.38585778595954523,-0.5758117278472827,0.3286758899011051,-0.1151388720059733,0.5515162126009133
68,-2.580180081109263,0.8205101555857024,-3.7353929844674667,-2.9974156678713455,4.776138247632173,-2.9228972567588936,3.666034974109396,-2.8635151742072114,1.8816233272933678,-0.20259016398330812,-1.5053209157937404,0.2552899977288128,0.6943973843453343,-0.8470843189537198,-2.089364183570517,-1.301535775661277,-0.5402750454574485,-0.021894151477772246
69,-3.900941608153122,2.9012317085874892,-1.7358602813922028,-3.7848168917047618,1.274754158735073,0.6715785925332538,2.981434053125094,0.031303894751715355,-0.18556810430607923,-1.7105995877042337,-0.7917594503688364,-0.26506767295527905,-0.2878799149698935,-1.7378381302453376,-0.4472808277495082,-1.2741554050355617,-0.5681506774279101,0.8363701691057607
70,-4.987869094839785,1.3379259626851052,-0.8383314520202889,-2.7278587117351902,1.698821172137536,-1.0719293746147314,1.9111506640155784,-3.639382978805313,-0.08442632568813427,-0.13379748075418693,-0.4406157303747981,0.6205129296238057,-0.6271874290402737,-1.2026535803066452,-2.114897988284196,-1.5467345109730684,-0.8426507600974988,0.9135540046493225
71,-3.259904718238158,5.659975337386248,0.23074668775035617,-2.5872152816224387,1.6752000804115406,1.214436285666018,-0.8094922708799506,-1.141243870212729,-0.7161314813265647,-0.38774973190702855,-0.48602360152903246,0.12816528477643946,-0.7247537561803594,-2.498588240497012,-0.34915758091029353,-0.9769340497974042,0.036509891573182386,0.8334276994384009
72,-3.683253935495183,5.600920061049991,-1.086823420591476,1.5709445141026726,2.2871169281673667,1.0831232967624835,-2.5713111969904774,-0.6871808100630691,-1.040629231099466,-1.5613854108957732,-1.6049635007174647,-0.4804824247849053,-1.1658083382894013,-1.0687036284380333,-1.5536905821437386,0.5138696124246743,-1.5233562066352884,0.59509574849835
73,-3.59575443875147,1.113757466173247,-2.9119599274932813,-3.4432078901145924,4.340674243187096,-1.6543571579843752,2.07343792301907,-0.18557512631470435,0.4092836163506566,0.9217346253706974,-1.2587783972691884,-2.290975066430554,0.5840063601519543,-0.19926875992321863,-1.2476656848115193,-0.3334868049376085,-0.9495292950508143,1.344384191722764
74,-4.998956954562365,4.804177666008396,1.416472283954412,-5.387551042577982,1.2922722289159723,-2.986710953006778,1.356857872142808,-1.8215300969914967,-0.8185366741077224,0.19194949638632097,-1.767737219132453,0.200058869799786,-1.3133323141182582,0.17691207765524308,-0.06490482023789662,-1.023713877836805,0.12282618960101079,-0.5265660513740037
75,-7.133517739821632,3.452022366672255,-3.189724405907451,-5.906135012491748,1.507865925240741,-0.5991848067080043,1.9502767041886147,-0.35953212150302677,1.546300315517601,-2.2486701389977726,0.06908821559029733,-0.5603202012248364,-0.7821947747258593,-0.5791348278215007,-2.321821105360079,0.48633863173107084,1.6826511500395769,-0.8861458928684149
76,-7.012396278574257,2.0374752372838145,-4.0266117311234195,-5.269311300726525,1.6695397925955733,-1.3314718228810192,2.0068497235828517,-0.37136620482801563,1.6818385317394509,-2.423082160059656,-0.028961302754922032,-1.7368364395213653,-0.9621453203172391,-1.6870419403378707,-3.491238430418622,0.1369925800739464,2.123908802829204,0.5050296738742813
77,-5.678578736443844,3.4624626875174953,-2.903086245247472,-5.197415007738589,1.9253494154785769,-1.2265949432060042,-0.02007352012509176,-1.0886275535350574,0.7773044993981834,-0.2436007351339526,-0.33383258309945035,-1.978162672938748,0.5590090649234585,-1.7170705727359652,-0.8989834129529556,-0.8158565121109748,1.808196797287806,1.0921073114210962
78,-6.692198326623054,5.169487003874244,-1.5337203074366799,-4.7631099785350415,-1.0240031270072445,-0.8049391586015523,-0.3577296226795403,0.08491724696750762,-1.3560839714656154,-1.6881558319188554,0.2829403204915139,-0.6667857474428459,-2.2040820146535918,-2.321681170867015,-0.2902018942135774,-0.30397075827917275,1.3672303300252218,1.0595841398908712
79,-4.133560771530101,7.301693167824965,3.013839590610179,-1.1751223951533587,0.4312367858889408,2.9480858515020394,-1.4820910879562212,-3.375347678528241,-0.8742111977393955,-0.7406387147385339,-1.1163789641331066,-2.2314793614268305,-2.3679428584464985,1.300571297789741,0.17230103596656898,0.9246672501591705,-0.08031283907305437,0.9336254944328645
80,-2.114120392876067,7.397763524857723,3.4470657116276766,1.1893299530058796,0.2793240216389463,1.8093514421297432,-2.8136366372037713,-0.6693830967147922,0.7212091516791967,0.6013260045253758,-2.261467090036818,-1.6579723591060624,-1.9621833841185057,-0.08068159091272452,0.12911802983519935,1.223166488851364,0.6472537582356059,-0.44261046148648125
